under_y,theta,distance
116,-19.240057,4.7897468
117,-19.365192375,4.6424522
118,-19.491653,4.4935694
119,-19.619438875,4.3445854
120,-19.74855,4.195497
121,-19.878986375,4.0468636
0,-13.275,95.45271
1,-13.24732875,93.140305
2,-13.220939999999995,90.72174
3,-13.195833749999998,88.440765
4,-13.17201,86.15408
5,-13.14946875,83.93338
6,-13.12821,81.79747
7,-13.10823375,79.97046
8,-13.08954,78.257484
9,-13.07212875,76.255325
10,-13.055999999999996,73.65174
11,-13.04115375,70.44888
12,-13.02759,67.45473
13,-13.01530875,63.61385
14,-13.00431,60.7995
15,-12.994593749999998,58.194843
16,-12.986159999999998,56.47736
17,-12.979008750000002,54.753975
18,-12.97314,52.60092
19,-12.968553750000002,50.74018
20,-12.96525,49.197308
21,-12.963228749999995,47.8256
22,-12.96249,46.405052
23,-12.96303375,44.844368
24,-12.964860000000002,43.418617
25,-12.96796875,42.291225
26,-12.972359999999998,41.142303
27,-12.978033749999998,39.975273
28,-12.98499,39.03999
29,-12.99322875,38.105278
30,-13.00275,37.14258
31,-13.01355375,36.16829
32,-13.025640000000005,35.1258
33,-13.039008749999995,34.04571
34,-13.05366,33.065517
35,-13.06959375,32.08765
36,-13.086810000000002,31.110138
37,-13.10530875,30.1449
38,-13.12509,29.260496
39,-13.14615375,28.490355
40,-13.168499999999998,27.793142
41,-13.192128749999998,27.09852
42,-13.21704,26.458815
43,-13.243233750000002,25.890224
44,-13.27071,25.369366
45,-13.29946875,24.852644
46,-13.32951,24.403845
47,-13.36083375,23.972528
48,-13.39344,23.537226
49,-13.42732875,23.089071
50,-13.4625,22.64149
51,-13.498953749999998,22.206532
52,-13.53669,21.768343
53,-13.57570875,21.322779
54,-13.61601,20.91462
55,-13.657593749999998,20.51095
56,-13.70046,20.093851
57,-13.74460875,19.694792
58,-13.79004,19.295527
59,-13.83675375,18.872847
60,-13.88475,18.433344
61,-13.93402875,18.00392
62,-13.98459,17.578543
63,-14.03643375,17.147354
64,-14.08956,16.724524
65,-14.14396875,16.284294
66,-14.199659999999998,15.846588
67,-14.25663375,15.4263935
68,-14.31489,15.008748
69,-14.37442875,14.591967
70,-14.43525,14.168972
71,-14.49735375,13.765837
72,-14.56074,13.398992
73,-14.625408749999998,13.05327
74,-14.69136,12.712698
75,-14.75859375,12.377398
76,-14.82711,12.049141
77,-14.89690875,11.736918
78,-14.96799,11.444914
79,-15.040353749999998,11.159973
80,-15.114,10.881258
81,-15.18892875,10.600218
82,-15.26514,10.355427
83,-15.342633749999996,10.147439
84,-15.421409999999998,9.957117
85,-15.50146875,9.774732
86,-15.582809999999998,9.624341
87,-15.66543375,9.450548
88,-15.749339999999998,9.268641
89,-15.83452875,9.104179
90,-15.921,8.961232
91,-16.00875375,8.801014
92,-16.097790000000003,8.636443
93,-16.188108749999998,8.47188
94,-16.27971,8.307324
95,-16.37259375,8.143513
96,-16.46676,7.9801145
97,-16.56220875,7.8163395
98,-16.65894,7.644922
99,-16.75695375,7.473432
100,-16.85625,7.3037596
101,-16.95682875,7.1340084
102,-17.05869,6.973828
103,-17.16183375,6.8172836
104,-17.266259999999996,6.661949
105,-17.37196875,6.5065517
106,-17.478959999999997,6.355191
107,-17.58723375,6.2037344
108,-17.69679,6.0521803
109,-17.80762875,5.90053
110,-17.91975,5.7487845
111,-18.03315375,5.596943
112,-18.14784,5.4450045
113,-18.26380875,5.2929697
114,-18.38106,5.1408405
115,-18.499593750000003,4.9884624
116,-18.61941,4.8395185
117,-18.74050875,4.6910543
118,-18.86289,4.54249
119,-18.98655375,4.393826
120,-19.1115,4.245062
121,-19.23772875,4.099876
0,-12.8325,95.174904
1,-12.805751125,92.88449
2,-12.780241999999996,90.43738
3,-12.755972624999997,88.15694
4,-12.732943,85.88801
5,-12.711153125,83.75052
6,-12.690602999999998,81.613525
7,-12.671292625,79.802574
8,-12.653222,78.08615
9,-12.636391125,76.08882
10,-12.620799999999996,73.4026
11,-12.606448625,69.88602
12,-12.593337,66.81495
13,-12.581465125,63.071423
14,-12.570833,60.332596
15,-12.561440624999998,57.80555
16,-12.553287999999998,56.089867
17,-12.546375125,54.355118
18,-12.540701999999998,52.225857
19,-12.536268625,50.4266
20,-12.533074999999998,49.040703
21,-12.531121124999997,47.676773
22,-12.530407,46.23508
23,-12.530932624999998,44.674007
24,-12.532698,43.25935
25,-12.535703124999998,42.13192
26,-12.539948,41.00306
27,-12.545432624999998,39.842308
28,-12.552157,38.89973
29,-12.560121124999998,37.967484
30,-12.569325,37.00582
31,-12.579768625,36.035637
32,-12.591452000000002,35.00689
33,-12.604375124999995,33.92755
34,-12.618538,32.94536
35,-12.633940625,31.967348
36,-12.650583,30.990263
37,-12.668465124999996,30.024342
38,-12.687587,29.132704
39,-12.707948625,28.398146
40,-12.729549999999996,27.707582
41,-12.752391125,27.014898
42,-12.776472,26.372953
43,-12.801792625,25.806684
44,-12.828352999999998,25.280577
45,-12.856153125,24.767954
46,-12.885193,24.323011
47,-12.915472625,23.891012
48,-12.946992,23.454824
49,-12.979751125,23.002844
50,-13.01375,22.553604
51,-13.048988624999998,22.104605
52,-13.085467,21.668152
53,-13.123185125,21.231752
54,-13.162143,20.818922
55,-13.202340624999998,20.415266
56,-13.243778,19.997868
57,-13.286455125,19.602352
58,-13.330372,19.197107
59,-13.375528625,18.769682
60,-13.421924999999998,18.350515
61,-13.469561124999998,17.921612
62,-13.518437,17.49992
63,-13.568552625,17.067764
64,-13.619908,16.641985
65,-13.672503125,16.214348
66,-13.726337999999998,15.777189
67,-13.781412625,15.354543
68,-13.837727,14.92745
69,-13.895281125,14.508213
70,-13.954075,14.090111
71,-14.014108625,13.70711
72,-14.075382,13.337843
73,-14.137895124999998,12.999696
74,-14.201648,12.6662855
75,-14.266640624999996,12.338898
76,-14.332873,12.011601
77,-14.400345125,11.704066
78,-14.469057,11.407963
79,-14.539008624999996,11.124859
80,-14.6102,10.86375
81,-14.682631125,10.585073
82,-14.756302,10.35148
83,-14.831212624999996,10.1436825
84,-14.907362999999998,9.937554
85,-14.984753125,9.748627
86,-15.063382999999998,9.585309
87,-15.143252625,9.438779
88,-15.224361999999998,9.259078
89,-15.306711124999998,9.083769
90,-15.390299999999998,8.932053
91,-15.475128625,8.809139
92,-15.561197000000002,8.638247
93,-15.648505125,8.474907
94,-15.737053,8.311556
95,-15.826840625,8.148194
96,-15.917868,7.984823
97,-16.010135124999998,7.8214417
98,-16.103642,7.6580477
99,-16.198388625,7.4946446
100,-16.294375,7.332276
101,-16.391601124999998,7.175579
102,-16.490067,7.018794
103,-16.589772625,6.861911
104,-16.690717999999997,6.704929
105,-16.792903125,6.5503464
106,-16.896327999999997,6.398885
107,-17.000992625,6.247697
108,-17.106897,6.0964184
109,-17.214041124999998,5.9450445
110,-17.322425,5.7935796
111,-17.432048624999997,5.6420207
112,-17.542911999999998,5.49037
113,-17.655015125,5.338625
114,-17.768358,5.1840353
115,-17.882940625,5.035862
116,-17.998762999999997,4.887807
117,-18.115825125,4.7396574
118,-18.234127,4.59141
119,-18.353668625,4.443068
120,-18.47445,4.29576
121,-18.596471125,4.1528897
0,-12.39,94.89366
1,-12.3641735,92.62867
2,-12.339543999999997,90.172806
3,-12.316111499999996,87.87311
4,-12.293876,85.704834
5,-12.2728375,83.56764
6,-12.252995999999998,81.430954
7,-12.2343515,79.63985
8,-12.216904,77.91779
9,-12.200653499999998,75.88579
10,-12.185599999999996,73.06116
11,-12.171743499999998,69.32316
12,-12.159084,66.14574
13,-12.1476215,62.61786
14,-12.137356,59.83542
15,-12.128287499999995,57.416252
16,-12.120416,55.701393
17,-12.1137415,53.950188
18,-12.108263999999998,51.846428
19,-12.1039835,50.22499
20,-12.1009,48.8841
21,-12.099013499999996,47.527954
22,-12.098324,46.06511
23,-12.0988315,44.50261
24,-12.100536,43.100082
25,-12.103437499999998,41.972614
26,-12.107535999999998,40.845585
27,-12.1128315,39.709343
28,-12.119324,38.759468
29,-12.1270135,37.830833
30,-12.1359,36.869072
31,-12.1459835,35.902992
32,-12.157264,34.87609
33,-12.169741499999995,33.809387
34,-12.183415999999998,32.825203
35,-12.1982875,31.842058
36,-12.214356,30.857721
37,-12.231621499999996,29.884542
38,-12.250084,29.012476
39,-12.2697435,28.29445
40,-12.290599999999996,27.598038
41,-12.312653499999998,26.915678
42,-12.335904,26.270319
43,-12.3603515,25.708296
44,-12.385996,25.180021
45,-12.412837499999998,24.686007
46,-12.440876,24.237928
47,-12.470111499999998,23.80749
48,-12.500544,23.368122
49,-12.5321735,22.916613
50,-12.565,22.46784
51,-12.599023499999998,22.016687
52,-12.634244,21.577429
53,-12.6706615,21.142227
54,-12.708275999999998,20.723223
55,-12.747087499999996,20.319292
56,-12.787095999999998,19.901722
57,-12.8283015,19.509886
58,-12.870704,19.09276
59,-12.9143035,18.664932
60,-12.959099999999998,18.249445
61,-13.0050935,17.843206
62,-13.052283999999998,17.42269
63,-13.1006715,16.989386
64,-13.150256,16.553839
65,-13.2010375,16.120817
66,-13.253015999999995,15.69952
67,-13.3061915,15.264751
68,-13.360564,14.844487
69,-13.4161335,14.429003
70,-13.4729,14.02183
71,-13.5308635,13.642255
72,-13.590024,13.274371
73,-13.650381499999998,12.942592
74,-13.711936,12.616612
75,-13.774687499999995,12.290766
76,-13.838636,11.966884
77,-13.9037815,11.664031
78,-13.970123999999998,11.367039
79,-14.037663499999995,11.091089
80,-14.1064,10.832413
81,-14.1763335,10.5782585
82,-14.247464,10.34556
83,-14.319791499999996,10.137409
84,-14.393316,9.918732
85,-14.468037499999998,9.73366
86,-14.543955999999998,9.556272
87,-14.6210715,9.414103
88,-14.699383999999997,9.256793
89,-14.778893499999995,9.081764
90,-14.859599999999997,8.908125
91,-14.9415035,8.785644
92,-15.024604,8.652565
93,-15.108901499999998,8.479535
94,-15.194396,8.316211
95,-15.281087499999998,8.152877
96,-15.368976,7.9895315
97,-15.458061499999998,7.826178
98,-15.548343999999998,7.6628113
99,-15.6398235,7.4994364
100,-15.732499999999998,7.336751
101,-15.8263735,7.1885686
102,-15.921444,7.0403614
103,-16.017711499999997,6.892129
104,-16.115175999999998,6.7448335
105,-16.213837499999997,6.59861
106,-16.313695999999997,6.4457183
107,-16.414751499999998,6.2927256
108,-16.517004,6.1406546
109,-16.6204535,5.989559
110,-16.7251,5.838374
111,-16.830943499999997,5.687099
112,-16.937983999999997,5.534006
113,-17.046221499999998,5.3790455
114,-17.155655999999997,5.231489
115,-17.2662875,5.083839
116,-17.378116,4.936096
117,-17.491141499999998,4.7882605
118,-17.605363999999998,4.6403303
119,-17.720783499999996,4.4923086
120,-17.8374,4.348425
121,-17.9552135,4.2095084
0,-11.9475,94.61124
1,-11.922595875000004,92.37086
2,-11.898846,89.917496
3,-11.876250374999998,87.65597
4,-11.854809,85.521645
5,-11.834521875,83.38478
6,-11.815389,81.24838
7,-11.797410375,79.47711
8,-11.780586,77.750984
9,-11.764915875,75.686455
10,-11.7504,72.70047
11,-11.737038375,68.760284
12,-11.724831,65.47652
13,-11.713777875,62.164307
14,-11.703879,59.31637
15,-11.695134375,57.02542
16,-11.687544,55.30823
17,-11.681107875000002,53.544968
18,-11.675826,51.520584
19,-11.671698375000002,50.06835
20,-11.668725,48.727493
21,-11.666905874999998,47.379128
22,-11.666241,45.895138
23,-11.666730375,44.33121
24,-11.668374000000002,42.94081
25,-11.671171875,41.81331
26,-11.675124,40.686226
27,-11.680230375,39.563095
28,-11.686491000000002,38.620872
29,-11.693905875,37.694183
30,-11.702475,36.73232
31,-11.712198375,35.77034
32,-11.723076000000002,34.744663
33,-11.735107875,33.684288
34,-11.748294,32.688118
35,-11.762634375,31.699886
36,-11.778129000000002,30.718122
37,-11.794777875,29.744741
38,-11.812581,28.906364
39,-11.831538375,28.18886
40,-11.851649999999998,27.488497
41,-11.872915875,26.816233
42,-11.895336000000002,26.167017
43,-11.918910375000005,25.611074
44,-11.943639,25.095594
45,-11.969521875,24.604017
46,-11.996559,24.154055
47,-12.024750375,23.723967
48,-12.054096,23.28599
49,-12.084595875000002,22.840252
50,-12.11625,22.37881
51,-12.149058375,21.925745
52,-12.183021,21.478582
53,-12.218137875,21.04304
54,-12.254409,20.616953
55,-12.291834375,20.212444
56,-12.330414,19.80027
57,-12.370147875,19.403666
58,-12.411036,18.979197
59,-12.453078375,18.551676
60,-12.496275,18.141773
61,-12.540625875,17.740887
62,-12.586131,17.33419
63,-12.632790375,16.902378
64,-12.680604,16.462702
65,-12.729571875,16.03577
66,-12.779694,15.616764
67,-12.830970375,15.1914215
68,-12.883401,14.764151
69,-12.936985875,14.354146
70,-12.991725,13.961961
71,-13.047618375,13.581459
72,-13.104666000000002,13.218713
73,-13.162867875,12.888727
74,-13.222224,12.562542
75,-13.282734375,12.236447
76,-13.344399,11.915634
77,-13.407217875,11.612989
78,-13.471191,11.311695
79,-13.536318375,11.041193
80,-13.602600000000002,10.787672
81,-13.670035875000002,10.555599
82,-13.738626,10.334314
83,-13.808370375,10.126233
84,-13.879269,9.918313
85,-13.951321875,9.725464
86,-14.024529,9.5493355
87,-14.098890375000002,9.385977
88,-14.174406,9.254758
89,-14.251075875,9.079761
90,-14.3289,8.904713
91,-14.407878375,8.761582
92,-14.488011000000002,8.639022
93,-14.569297875,8.496152
94,-14.651739,8.321602
95,-14.735334375,8.157558
96,-14.820084,7.99424
97,-14.905987875,7.8309135
98,-14.993046,7.6675763
99,-15.081258375,7.5042286
100,-15.170625,7.349366
101,-15.261145875,7.200181
102,-15.352821,7.052044
103,-15.445650375,6.903882
104,-15.539633999999998,6.7591147
105,-15.634771875,6.61493
106,-15.731063999999998,6.4707165
107,-15.828510375,6.3264737
108,-15.927111000000002,6.182203
109,-16.026865875,6.0359163
110,-16.127775,5.8826632
111,-16.229838375,5.728075
112,-16.333056,5.573575
113,-16.437427875,5.4264126
114,-16.542954,5.2791595
115,-16.649634375,5.131818
116,-16.757469,4.9843845
117,-16.866457875,4.8368635
118,-16.976601000000002,4.68925
119,-17.087898375,4.5431705
120,-17.20035,4.404725
121,-17.313955875,4.2690015
0,-11.505,94.32881
1,-11.481018250000002,92.10867
2,-11.458147999999998,89.67988
3,-11.436389249999998,87.471664
4,-11.415742,85.33847
5,-11.39620625,83.201904
6,-11.377782,81.06581
7,-11.36046925,79.31438
8,-11.344268,77.58417
9,-11.32917825,75.46086
10,-11.3152,72.27725
11,-11.30233325,68.19731
12,-11.290578,64.76172
13,-11.27993425,61.7082
14,-11.270402,58.751717
15,-11.261981249999998,56.633583
16,-11.254672,54.914536
17,-11.248474250000005,53.15532
18,-11.243388,51.284378
19,-11.239413250000002,49.911705
20,-11.23655,48.570892
21,-11.234798249999995,47.229218
22,-11.234158,45.725166
23,-11.23462925,44.159805
24,-11.236212000000002,42.781548
25,-11.23890625,41.654003
26,-11.242712,40.526863
27,-11.24762925,39.40512
28,-11.253658,38.47395
29,-11.26079825,37.5567
30,-11.26905,36.595566
31,-11.27841325,35.6285
32,-11.288888000000002,34.59717
33,-11.30047425,33.542187
34,-11.313172,32.54612
35,-11.32698125,31.557714
36,-11.341902,30.578518
37,-11.35793425,29.606287
38,-11.375078,28.801237
39,-11.39333325,28.083271
40,-11.412699999999996,27.381538
41,-11.43317825,26.715046
42,-11.454768,26.065779
43,-11.477469250000002,25.52025
44,-11.501282,25.01177
45,-11.52620625,24.521826
46,-11.552242,24.073841
47,-11.57938925,23.648329
48,-11.607648,23.210089
49,-11.63701825,22.750195
50,-11.6675,22.283895
51,-11.69909325,21.829565
52,-11.731798,21.377562
53,-11.76561425,20.942562
54,-11.800542,20.51328
55,-11.836581249999998,20.105595
56,-11.873732,19.697252
57,-11.91199425,19.291628
58,-11.951368,18.867304
59,-11.99185325,18.44813
60,-12.033449999999998,18.044102
61,-12.07615825,17.649225
62,-12.119978,17.242525
63,-12.16490925,16.81885
64,-12.210952,16.376247
65,-12.25810625,15.952577
66,-12.306371999999998,15.53895
67,-12.35574925,15.11244
68,-12.406238,14.696917
69,-12.45783825,14.294222
70,-12.51055,13.903551
71,-12.56437325,13.5306225
72,-12.619308,13.16835
73,-12.67535425,12.834068
74,-12.732512000000002,12.508326
75,-12.790781249999998,12.18213
76,-12.850162,11.864384
77,-12.91065425,11.561878
78,-12.972258,11.260593
79,-13.034973249999998,10.992848
80,-13.0988,10.747625
81,-13.163738250000002,10.526094
82,-13.229788,10.315376
83,-13.29694925,10.1030655
84,-13.365222,9.897671
85,-13.43460625,9.697376
86,-13.505102,9.527197
87,-13.57670925,9.364473
88,-13.649428,9.2314825
89,-13.72325825,9.077732
90,-13.7982,8.902697
91,-13.87425325,8.747068
92,-13.951418000000002,8.614828
93,-14.02969425,8.492184
94,-14.109082,8.339904
95,-14.18958125,8.16542
96,-14.271192,7.998949
97,-14.35391425,7.8356495
98,-14.437748,7.672339
99,-14.52269325,7.5131335
100,-14.60875,7.36224
101,-14.69591825,7.2117934
102,-14.784198,7.0637255
103,-14.873589249999998,6.917466
104,-14.964091999999996,6.7733955
105,-15.05570625,6.629298
106,-15.148431999999998,6.485173
107,-15.24226925,6.3410196
108,-15.337218,6.1941485
109,-15.43327825,6.0470176
110,-15.53045,5.8998756
111,-15.62873325,5.752723
112,-15.728128,5.6131115
113,-15.82863425,5.4737787
114,-15.930252,5.3268304
115,-16.032981250000002,5.1797957
116,-16.136822,5.032675
117,-16.24177425,4.885466
118,-16.347838,4.738171
119,-16.45501325,4.599057
120,-16.5633,4.463826
121,-16.67269825,4.328493
0,-11.0625,94.04639
1,-11.039440625,91.844666
2,-11.017449999999997,89.52396
3,-10.996528124999998,87.28737
4,-10.976675,85.15529
5,-10.957890625,83.019035
6,-10.940174999999998,80.88324
7,-10.923528125,79.15164
8,-10.90795,77.406105
9,-10.893440625,75.223694
10,-10.88,71.832985
11,-10.867628125,67.633545
12,-10.856325,64.02083
13,-10.846090625,61.206303
14,-10.836925,58.34648
15,-10.828828124999998,56.241753
16,-10.8218,54.520844
17,-10.815840625000002,52.92758
18,-10.810949999999998,51.04537
19,-10.807128125,49.738953
20,-10.804375,48.414288
21,-10.802690624999997,47.059036
22,-10.802075,45.55417
23,-10.802528124999998,43.98841
24,-10.80405,42.62228
25,-10.806640625,41.494698
26,-10.8103,40.367504
27,-10.815028125,39.24639
28,-10.820825,38.31557
29,-10.827690625,37.4096
30,-10.835625,36.442944
31,-10.844628125,35.469215
32,-10.8547,34.44591
33,-10.865840625,33.394417
34,-10.878049999999998,32.40412
35,-10.891328125,31.41554
36,-10.905675000000002,30.438917
37,-10.921090624999998,29.487165
38,-10.937575,28.6967
39,-10.955128125,27.97768
40,-10.973749999999995,27.276953
41,-10.993440625,26.607405
42,-11.0142,25.96068
43,-11.036028125,25.436178
44,-11.058925,24.925642
45,-11.082890625,24.441267
46,-11.107925000000002,23.995245
47,-11.134028125,23.564632
48,-11.1612,23.128273
49,-11.189440625,22.655712
50,-11.21875,22.189407
51,-11.249128125,21.733383
52,-11.280575,21.279943
53,-11.313090625,20.840322
54,-11.346675,20.416399
55,-11.381328125,20.007933
56,-11.41705,19.607443
57,-11.453840625,19.192358
58,-11.4917,18.772964
59,-11.530628125,18.356192
60,-11.570625,17.951765
61,-11.611690625,17.556114
62,-11.653825,17.149885
63,-11.697028125,16.720509
64,-11.7413,16.290934
65,-11.786640625,15.872568
66,-11.833049999999998,15.458885
67,-11.880528125,15.029669
68,-11.929075,14.621704
69,-11.978690625,14.23374
70,-12.029375,13.861376
71,-12.081128125,13.489773
72,-12.13395,13.117989
73,-12.187840625,12.7794075
74,-12.2428,12.453419
75,-12.298828124999998,12.127549
76,-12.355925,11.813133
77,-12.414090625,11.513453
78,-12.473325,11.218182
79,-12.533628124999998,10.95028
80,-12.595,10.713871
81,-12.657440625,10.496764
82,-12.72095,10.287387
83,-12.785528125,10.081966
84,-12.851175,9.876464
85,-12.917890624999998,9.672461
86,-12.985675,9.500853
87,-13.054528125,9.339739
88,-13.12445,9.188578
89,-13.195440625,9.060669
90,-13.267499999999998,8.900021
91,-13.340628125,8.741032
